Year,State,fuelTypeDescription,Generation_MWh,Expenditure_USD,Price_per_MWh
2020,IL,natural gas,24516137.74,547000000.0,22.31183418045195
2020,IL,nuclear,100246068.0,666800000.0,6.651632461035779
2020,IL,petroleum,30312.27,4700000.0,155.0527228742684
2020,IN,all coal products,47772884.93,1092400000.0,22.866527771991517
2020,IN,petroleum,113473.43,13500000.0,118.9705819238918
2020,KS,petroleum,74856.56,10600000.0,141.60415600182537
2020,KY,all coal products,43638313.23,865800000.0,19.84036356851642
2020,KY,natural gas,14384495.3,307300000.0,21.363279947680887
2020,KY,petroleum,57216.89,10800000.0,188.75545315378028
2020,LA,all coal products,3918424.13,217300000.0,55.4559671926071
2020,LA,nuclear,16949587.0,98100000.0,5.787751642562146
2020,MA,natural gas,14177406.02,349800000.0,24.673060749373953
2020,MD,nuclear,15080557.0,97700000.0,6.478540547275542
2020,MD,petroleum,70378.95,11700000.0,166.2428893866703
2020,ME,all coal products,55480.17,4099999.9999999995,73.90027824355981
2020,ME,petroleum,36913.58,4500000.0,121.90635533047728
2020,MI,all coal products,27961029.37,614100000.0,21.96271073835648
2020,MI,petroleum,933671.7200000001,22600000.0,24.20550983379897
2020,MN,natural gas,11814994.3,240300000.0,20.338562499348814
2020,MN,nuclear,14677288.0,123500000.0,8.414361018193551
2020,MO,nuclear,7742120.0,68100000.0,8.796040361038061
2020,MS,all coal products,4593524.54,136200000.0,29.650434827109905
2020,MS,natural gas,53661602.78,918600000.0,17.118385445288407
2020,MS,nuclear,6470934.0,25600000.0,3.9561522339742607
2020,MT,all coal products,8490284.030000001,216400000.0,25.487957674367692
2020,MT,natural gas,290795.68,6200000.0,21.320811918526438
2020,MT,petroleum,457210.54,13500000.0,29.52687836111565
2020,NC,all coal products,20793288.77,542800000.0,26.104576625855227
2020,NC,natural gas,41401321.089999996,1016300000.0,24.547525857706876
2020,NC,nuclear,42328762.0,263500000.0,6.225081659605353
2020,ND,all coal products,24496807.110000003,445300000.0,18.177879182394392
2020,ND,petroleum,30701.789999999997,3800000.0,123.77128499673799
2020,NE,all coal products,18788647.47,245800000.0,13.082367977390126
2020,NE,nuclear,6188551.0,41900000.0,6.770567132758541
2020,NE,petroleum,14033.75,2700000.0,192.3933374899795
2020,NH,natural gas,3638012.03,85100000.0,23.391896260442
2020,NJ,all coal products,916718.16,34200000.0,37.30699520559296
2020,NJ,natural gas,30630982.31,418400000.0,13.659372584450427
2020,NJ,nuclear,26738258.0,176300000.0,6.59354846527399
2020,NJ,petroleum,66592.20000000001,1900000.0,28.531870098900466
2020,NM,all coal products,12788184.25,349300000.0,27.314276457973303
2020,NM,natural gas,12001907.69,164700000.0,13.72281842637635
2020,NM,petroleum,32516.67,5100000.0,156.8426287193615
2020,NV,all coal products,1953201.22,51200000.0,26.213377032398128
2020,NV,natural gas,26801321.26,558800000.0,20.849718361981978
2020,NV,petroleum,6264.78,1100000.0,175.58477711906883
2020,NY,natural gas,52965593.45999999,927200000.0,17.505703975548357
2020,OH,nuclear,18219025.0,121200000.0,6.652386722121519
2020,OH,petroleum,1174404.53,33100000.0,28.18449618888987
2020,OK,natural gas,43758890.769999996,805800000.0,18.414543554939385
2020,OK,petroleum,26452.43,2500000.0,94.50927570737358
2020,OR,all coal products,1630144.77,37000000.0,22.697370614512966
2020,OR,natural gas,19019913.36,276900000.0,14.558425938066419
2020,OR,petroleum,2338.99,300000.0,128.2604885014472
2020,PA,all coal products,23458270.98,442000000.0,18.841968377671115
2020,PA,natural gas,120766859.96000001,1401100000.0,11.601692719874208
2020,PA,nuclear,76521394.0,513299999.99999994,6.707927981552452
2020,SC,all coal products,12459093.19,419000000.0,33.630055864442895
2020,SC,natural gas,24227929.82,510300000.0,21.06246814281056
2020,SC,nuclear,54751088.0,350500000.0,6.401699268514993
2020,SC,petroleum,64149.469999999994,7600000.0,118.47330928844775
2020,SD,all coal products,1648222.0999999999,34500000.0,20.931645073804074
2020,SD,natural gas,1102465.86,23000000.0,20.862324026977124
2020,SD,petroleum,7393.53,900000.0,121.72805141792892
2020,TX,all coal products,78825274.59,1766300000.0,22.407787466484486
2020,TX,nuclear,41438705.0,268600000.0,6.481862789872415
2020,UT,all coal products,22806020.919999998,483300000.0,21.19177219451573
2020,UT,natural gas,9460150.07,176800000.0,18.68892128473391
2020,UT,petroleum,39555.03,5200000.0,131.46242083497344
2020,VA,all coal products,3762795.0700000003,98800000.0,26.257077029709194
2020,VA,natural gas,62623070.160000004,1119600000.0,17.878395248579423
2020,VA,nuclear,30140054.0,178700000.0,5.928987386684842
2020,VT,natural gas,2020.87,0.0,0.0
2020,VT,petroleum,1757.15,300000.0,170.73101328856387
2020,WI,all coal products,23761097.13,463300000.0,19.498257907251777
2020,WI,nuclear,9771333.0,63300000.0,6.478133536130638
2020,WI,petroleum,105258.81,5200000.0,49.40204055128497
2020,WV,petroleum,142407.5,18000000.0,126.3978371925636
2020,WY,all coal products,33359103.57,618400000.0,18.537668396944877
2021,AK,natural gas,3085396.02,159400000.0,51.66273598810178
2021,AL,natural gas,54447874.989999995,1720800000.0,31.604539209584313
2021,AR,natural gas,20629133.54,1072900000.0000001,52.008970610405974
2021,AR,nuclear,13555684.0,75200000.0,5.547488418880228
2021,AR,petroleum,55531.97,8600000.0,154.86574670410576
2021,AZ,all coal products,14300572.41,355300000.0,24.84515932743702
2021,AZ,natural gas,48053132.67,1764500000.0,36.71977042823668
2021,AZ,nuclear,31629862.0,215600000.0,6.816343365646047
2021,CA,all coal products,294153.81,0.0,0.0
2021,CO,all coal products,23602041.63,398700000.0,16.892606421523375
2021,CO,natural gas,14559773.11,943300000.0,64.78809751177504
2021,CO,petroleum,27809.170000000002,7000000.0,251.7155312438307
2021,CT,all coal products,244647.13,11500000.0,47.00647826933429
2021,CT,nuclear,17216509.0,131100000.0,7.614784158623563
2021,CT,petroleum,45949.54,9400000.0,204.57223293203805
2021,DE,all coal products,276729.37,11000000.0,39.75002725587096
2021,DE,natural gas,3734202.89,86200000.0,23.08390908025889
2021,FL,nuclear,29514894.0,168100000.0,5.695429568542581
2021,GA,natural gas,56673115.01,1762600000.0,31.10116674703673
2021,GA,petroleum,179030.62,15000000.0,83.78455037467893
2021,HI,petroleum,6155207.42,852400000.0,138.48436646185354
2021,IA,all coal products,22106594.2,360000000.0,16.284733719859933
2021,IA,natural gas,6463643.91,188100000.0,29.101231846789652
2021,ID,natural gas,4935454.48,160700000.0,32.5603246167514
2021,IL,natural gas,20664598.02,738000000.0,35.71325216613142
2021,IL,nuclear,96994458.0,667500000.0,6.881836485956755
2021,IL,petroleum,53970.06,11300000.0,209.37534625679498
2021,IN,petroleum,127812.22,24400000.0,190.90506369422266
2021,KY,all coal products,49862728.93,1000800000.0,20.071103637447866
2021,KY,natural gas,14571979.639999999,468000000.0,32.1164324657264
2021,KY,petroleum,66089.94,14300000.0,216.37181089890532
2021,LA,all coal products,7872951.4,468500000.0,59.50754376560739
2021,LA,nuclear,17248674.0,96300000.0,5.583037861345168
2021,MD,all coal products,5173978.96,144100000.0,27.850905678982507
2021,MD,natural gas,13977171.05,445900000.0,31.902020688227893
2021,MD,nuclear,14993633.0,114100000.0,7.6098968142010674
2021,MD,petroleum,72668.98000000001,17800000.0,244.94633060764025
2021,ME,all coal products,49996.24,6300000.0,126.00947591258863
2021,ME,petroleum,31605.18,8300000.000000001,262.6151789042176
2021,MI,all coal products,37053902.87,804100000.0,21.70081793599736
2021,MI,nuclear,34338319.0,199200000.0,5.8010993490974325
2021,MI,petroleum,1149521.81,39200000.0,34.101136367303894
2021,MN,all coal products,15764274.57,353000000.0,22.392403686736852
2021,MN,petroleum,105130.68,18700000.0,177.87386136948797
2021,MO,petroleum,258694.1,43300000.0,167.3791555354374
2021,MS,all coal products,5530687.64,159300000.0,28.802928382337644
2021,MS,petroleum,8246.55,1100000.0,133.38911423565008
2021,MT,all coal products,10876453.98,273700000.0,25.164451622126936
2021,MT,natural gas,528304.89,19600000.0,37.09978910094888
2021,MT,petroleum,450731.17000000004,27900000.0,61.89942443962772
2021,NC,all coal products,20404638.29,564900000.0,27.684881837716713
2021,NC,petroleum,194741.80000000002,32700000.000000004,167.91464390284983
2021,ND,all coal products,24402790.830000002,445000000.0,18.235619159302527
2021,ND,petroleum,33094.92,6300000.0,190.36154189223
2021,NE,nuclear,6880622.0,43900000.0,6.380237135538037
2021,NE,petroleum,55130.409999999996,13100000.0,237.61840334581225
2021,NH,all coal products,284163.45,13000000.0,45.7483184413759
2021,NJ,natural gas,29542815.14,829300000.0,28.0711230825513
2021,NJ,nuclear,28142099.0,203100000.0,7.2169456869581765
2021,NJ,petroleum,36983.51,3400000.0,91.93286413323126
2021,NM,all coal products,12536319.040000001,344700000.0,27.496109416181543
2021,NY,nuclear,31176583.0,208300000.0,6.68129666423033
2021,NY,petroleum,687762.29,87100000.0,126.64259332973896
2021,OH,all coal products,45662047.97,782100000.0,17.128009687910634
2021,OH,natural gas,56380782.18,1516100000.0,26.890368337915813
2021,OH,nuclear,17483009.0,121100000.0,6.926725256504758
2021,OK,natural gas,33857237.54,3385200000.0,99.98453051583488
2021,PA,all coal products,29297308.47,923500000.0,31.521666945810058
2021,PA,natural gas,126664877.88,2923200000.0,23.07822064747409
2021,PA,nuclear,75902514.0,502100000.0,6.6150641597984485
2021,PA,petroleum,124095.9,21200000.0,170.83561987140592
2021,RI,petroleum,12562.5,1600000.0,127.363184079602
2021,SC,nuclear,53771428.0,564100000.0,10.49070149299364
2021,SC,petroleum,86174.59999999999,13800000.0,160.13999484766975
2021,SD,petroleum,38192.49,7900000.0,206.84694818274482
2021,TN,all coal products,18259796.37,377600000.0,20.679310565608457
2021,TN,nuclear,35330407.0,269000000.0,7.613838130990112
2021,TX,all coal products,88818139.48,2081800000.0000002,23.438905748175216
2021,TX,natural gas,233120824.82999998,14914800000.0,63.97884020390029
2021,UT,all coal products,26375564.81,533299999.99999994,20.219472221417803
2021,VA,all coal products,3248473.35,75900000.0,23.364821509155984
2021,VA,natural gas,53611273.62,1573400000.0,29.348304820220388
2021,VA,nuclear,28571516.0,166500000.0,5.8274821679045665
2021,VA,petroleum,340785.21,41700000.0,122.36446528885452
2021,VT,natural gas,2053.5299999999997,0.0,0.0
2021,VT,petroleum,2885.37,600000.0,207.94560143066573
2021,WA,nuclear,8511288.0,54300000.0,6.379762968894955
2021,WA,petroleum,32024.1,2100000.0,65.57561336618359
2021,WI,all coal products,27441586.72,567900000.0,20.694867457722577
2021,WY,all coal products,32038128.28,593400000.0,18.52168125472029
2021,WY,natural gas,1500700.7000000002,48800000.0,32.51814302478835
2021,WY,petroleum,60331.73,11300000.0,187.29779504085164
2022,AL,all coal products,25943990.13,743900000.0,28.67330723888153
2022,AL,petroleum,40917.090000000004,11000000.0,268.83632242664373
2022,AR,all coal products,20360869.419999998,486800000.0,23.90860576522474
2022,AZ,natural gas,45053244.82,2939200000.0,65.23836433408749
2022,AZ,nuclear,31942793.0,220300000.0,6.896704367711364
2022,CA,all coal products,251564.9,0.0,0.0
2022,CO,natural gas,15445526.73,955500000.0,61.86257139059705
2022,CO,petroleum,27205.739999999998,10000000.0,367.5694908500927
2022,CT,natural gas,24530686.81,1509700000.0,61.543323743571946
2022,CT,nuclear,16464167.000000002,101100000.0,6.140608267639656
2022,CT,petroleum,314368.81,79800000.0,253.84197624439906
2022,DC,natural gas,80272.08,0.0,0.0
2022,DE,all coal products,104749.78,5800000.0,55.37004469126332
2022,DE,natural gas,4749644.779999999,215000000.0,45.266543069774585
2022,FL,all coal products,15531572.389999999,608200000.0,39.15894570929531
2022,FL,nuclear,30768329.0,155600000.0,5.057148212371234
2022,FL,petroleum,1319164.8499999999,198000000.0,150.0949634914848
2022,GA,all coal products,16778383.03,676300000.0,40.30781743334655
2022,HI,all coal products,647757.91,29500000.0,45.54170554243019
2022,IA,all coal products,18172126.14,332300000.0,18.28624770926227
2022,ID,all coal products,6266.99,0.0,0.0
2022,IL,natural gas,19789290.49,1025300000.0,51.81085196147424
2022,IL,nuclear,98869581.0,641000000.0,6.483288323028293
2022,KS,nuclear,8981959.0,59300000.0,6.602123211651267
2022,KY,all coal products,47053326.64,1194100000.0,25.37758932829409
2022,LA,all coal products,8172862.84,244200000.0,29.879370886395545
2022,LA,nuclear,16164721.0,92500000.0,5.7223381708846075
2022,LA,petroleum,3106633.8000000003,185700000.0,59.775310498456555
2022,MA,natural gas,15775966.67,1397900000.0,88.60946712433692
2022,MA,petroleum,756061.8899999999,137800000.0,182.26021152845044
2022,MD,all coal products,4639314.05,163700000.0,35.285388795785444
2022,MD,natural gas,13949641.620000001,833700000.0,59.76497624173373
2022,MD,nuclear,14810684.0,90900000.0,6.137461308336603
2022,MD,petroleum,142864.3,48400000.0,338.7830269703488
2022,ME,all coal products,42442.270000000004,5800000.0,136.65621560769486
2022,ME,petroleum,274269.39,68600000.0,250.11905265841003
2022,MI,natural gas,41183784.019999996,2203400000.0,53.50164032838671
2022,MN,petroleum,-61476.89,14500000.0,
2022,MO,nuclear,8874769.49,64599999.99999999,7.279062298214124
2022,MS,all coal products,5651367.28,253400000.0,44.83870671382023
2022,MS,natural gas,51719171.21,2497500000.0,48.289636929006
2022,MS,nuclear,8600330.0,55800000.0,6.488123130158959
2022,MT,all coal products,11651072.51,269500000.0,23.130917756171446
2022,MT,natural gas,728757.84,33400000.0,45.83141088403248
2022,MT,petroleum,464878.67,41400000.0,89.05549484556906
2022,NC,all coal products,14673743.409999998,539900000.0,36.79361052695415
2022,NC,natural gas,58131396.45,3494400000.0,60.11209455471459
2022,NC,nuclear,42644282.0,249500000.0,5.850725778429099
2022,NC,petroleum,277751.99,74200000.0,267.1448006547136
2022,ND,all coal products,24831185.270000003,474100000.0,19.09292669056711
2022,ND,natural gas,1453358.58,44800000.0,30.82515259241804
2022,NE,all coal products,19945269.48,266200000.0,13.346523107493256
2022,NE,natural gas,1260181.8499999999,112300000.0,89.11412269586332
2022,NE,nuclear,5618504.0,37700000.0,6.7099711951793575
2022,NE,petroleum,35108.91,11100000.0,316.1590604778103
2022,NH,natural gas,4501922.760000001,291200000.0,64.6834731567007
2022,NH,nuclear,10921528.0,67099999.99999999,6.143828958731781
2022,NH,petroleum,445351.74,79600000.0,178.73512742983783
2022,NJ,natural gas,33394323.340000004,1813600000.0,54.30863148610813
2022,NJ,nuclear,28318800.0,179200000.0,6.327951749367911
2022,NM,all coal products,13291996.38,399800000.0,30.07825074355008
2022,NM,petroleum,18924.66,6800000.0,359.3195333496084
2022,NV,petroleum,9105.75,3000000.0,329.4621530351701
2022,NY,nuclear,26812164.0,177100000.0,6.605210978121721
2022,OH,all coal products,42992712.489999995,1258200000.0,29.265424932019688
2022,OH,natural gas,68864969.11,3075400000.0,44.658409634767644
2022,OH,petroleum,1272604.95,141800000.0,111.42499485013005
2022,OK,all coal products,8954031.360000001,265100000.00000003,29.60677591372653
2022,OK,natural gas,36022920.97,2230900000.0,61.930014000194504
2022,OK,petroleum,28579.6,7600000.0,265.9239457515151
2022,OR,natural gas,19054760.259999998,797200000.0,41.83731461966975
2022,OR,petroleum,1667.8999999999999,300000.0,179.86689849511362
2022,PA,nuclear,76166017.0,503000000.0,6.603995059896594
2022,PA,petroleum,312667.3,83500000.0,267.0570283493029
2022,RI,natural gas,6963772.76,434200000.0,62.3512591470604
2022,RI,petroleum,60050.780000000006,12000000.0,199.8308764682157
2022,SC,all coal products,14243461.92,525500000.0,36.89412047095921
2022,SC,nuclear,54369751.0,325200000.0,5.981267046818
2022,SD,all coal products,1874802.17,42700000.0,22.775736386095605
2022,SD,natural gas,1424338.2999999998,57300000.0,40.22920678324806
2022,TN,all coal products,15885539.77,618300000.0,38.922190177488694
2022,TN,natural gas,16520812.379999999,722100000.0,43.708504363512425
2022,TN,nuclear,35635400.0,218800000.0,6.139961947950633
2022,TN,petroleum,146613.61,56900000.0,388.0949387986559
2022,TX,all coal products,85336952.78999999,2128500000.0,24.942301434618642
2022,TX,natural gas,256140179.82,11969300000.0,46.72949011127933
2022,TX,petroleum,373505.56,82400000.0,220.61251243488852
2022,UT,natural gas,11107086.91,685400000.0,61.70834941274444
2022,UT,petroleum,31039.239999999998,9200000.0,296.39900976956915
2022,VA,all coal products,3346073.0100000002,110800000.0,33.11344363044846
2022,VA,natural gas,48801987.02,2601800000.0,53.31340297545122
2022,VA,nuclear,28197337.0,168700000.0,5.982834478305522
2022,VA,petroleum,651866.99,126400000.0,193.90458780555832
2022,VT,natural gas,1498.74,100000.0,66.72271374621349
2022,VT,petroleum,5265.06,1400000.0,265.90390232969804
2022,WA,all coal products,3565971.83,130000000.0,36.4557002123037
2022,WA,natural gas,14532321.889999999,700300000.0,48.18913352599844
2022,WA,petroleum,43723.0,6300000.0,144.0889234499005
2022,WI,all coal products,21922948.07,542900000.0,24.764005199780595
2022,WI,natural gas,23276428.45,1047800000.0,45.01549721215928
2022,WI,petroleum,175115.27000000002,18000000.0,102.78943692346189
2022,WY,all coal products,33517895.799999997,594000000.0,17.72187620441257
2022,WY,natural gas,1661254.45,86200000.0,51.88849907971654
2022,WY,petroleum,53030.270000000004,14200000.0,267.77159535487937
2023,AK,all coal products,730681.46,49400000.0,67.60812023340513
2023,AK,natural gas,3182407.1,224700000.0,70.60693146392238
2023,AK,petroleum,885275.48,132100000.0,149.21908827747043
2023,AL,nuclear,45579039.0,312300000.0,6.851833800181702
2023,AR,all coal products,16844436.45,387600000.0,23.01056501062106
2023,CA,natural gas,94390153.21000001,5455500000.0,57.797342354795816
2023,CA,nuclear,17718368.0,106300000.0,5.999423874704488
2023,CA,petroleum,75041.07999999999,8400000.0,111.9386874495943
2023,CO,all coal products,18787616.7,426300000.0,22.6904778188284
2023,CO,natural gas,17219759.81,549600000.0,31.916821492529287
2023,CO,petroleum,47935.42999999999,77500000.0,1616.7582099503438
2023,CT,petroleum,124203.81,26500000.0,213.35899438189537
2023,DC,natural gas,89209.79,0.0,0.0
2023,DC,petroleum,53.580000000000005,0.0,0.0
2023,DE,natural gas,4382640.05,57900000.0,13.211215007264856
2023,DE,petroleum,-1890.86,4300000.0,
2023,FL,all coal products,11691452.38,428600000.0,36.659260634990495
2023,FL,petroleum,1202440.55,106500000.0,88.5698673418823
2023,ID,natural gas,5686224.430000001,307300000.0,54.04288975628772
2023,ID,petroleum,123.39,0.0,0.0
2023,IL,petroleum,26287.54,8700000.0,330.95527386739116
2023,IN,all coal products,40931630.160000004,1387600000.0,33.90043334643479
2023,IN,natural gas,34849282.17,807300000.0,23.16546998190293
2023,IN,petroleum,96718.15,25000000.0,258.48302516125466
2023,KS,all coal products,16290683.629999999,308700000.0,18.949481004683904
2023,KS,nuclear,10301865.0,66500000.0,6.455141860235987
2023,KY,all coal products,43447448.88,1159200000.0,26.680507829163016
2023,LA,nuclear,12211457.0,73400000.0,6.0107487583177015
2023,MA,natural gas,14774025.29,813300000.0,55.04931689473235
2023,MA,petroleum,97476.43,20200000.0,207.22958360292844
2023,MD,nuclear,14983751.0,92200000.0,6.153332366508226
2023,ME,all coal products,43205.060000000005,7000000.0,162.01805992168508
2023,ME,petroleum,67153.73,17100000.0,254.63961569967896
2023,MI,nuclear,27996108.0,158700000.0,5.668645084523892
2023,MO,nuclear,9179744.0,67500000.0,7.353146231528896
2023,MS,natural gas,55167572.31,1140400000.0,20.671563968626625
2023,MS,nuclear,11749621.0,79800000.0,6.791708430425118
2023,NC,all coal products,14204646.71,693200000.0,48.80093212821623
2023,NC,natural gas,51788030.63,2209500000.0,42.664298547782025
2023,NC,nuclear,42335726.0,244600000.0,5.777626206292057
2023,ND,all coal products,22525075.52,476700000.0,21.163081099405787
2023,ND,natural gas,2833418.03,104200000.0,36.77537126422535
2023,NE,all coal products,17916482.0,244900000.0,13.66897809514167
2023,NE,nuclear,6926053.0,47400000.0,6.843724701500263
2023,NH,nuclear,9534781.0,58600000.0,6.145919869580644
2023,NM,all coal products,7371813.32,263600000.00000003,35.75782355812559
2023,NV,all coal products,2059635.5699999998,128199999.99999999,62.24402115952969
2023,NV,natural gas,24599326.48,1347300000.0,54.76979221749814
2023,NY,nuclear,27524923.0,185200000.0,6.7284475237224095
2023,NY,petroleum,413015.17,68800000.0,166.57983773332103
2023,OH,natural gas,78704776.66,1262200000.0,16.037146073771734
2023,OK,natural gas,45212914.989999995,1096600000.0,24.25413181703815
2023,OK,petroleum,19727.440000000002,4800000.0,243.3159092107237
2023,OR,natural gas,23384819.61,881300000.0,37.686841921292036
2023,OR,petroleum,195.02,0.0,0.0
2023,PA,all coal products,12834827.93,352100000.0,27.433168712531387
2023,PA,natural gas,139256047.31,2032100000.0,14.5925440169669
2023,RI,natural gas,9553676.090000002,267200000.0,27.968291732193315
2023,SC,all coal products,15150420.879999999,573300000.0,37.84053291594101
2023,SC,natural gas,23691443.9,746200000.0,31.496602872735842
2023,SC,nuclear,55622340.0,321500000.0,5.780051684269306
2023,SD,all coal products,1562742.07,40500000.0,25.915984971211532
2023,SD,natural gas,2115780.26,50300000.0,23.7737353689083
2023,TN,all coal products,15792908.69,613900000.0,38.87187674229503
2023,TN,natural gas,15029973.760000002,291300000.0,19.381271361580872
2023,TN,nuclear,37937437.0,233300000.0,6.149598350568596
2023,TN,petroleum,102044.07999999999,28500000.0,279.29106715450814
2023,TX,nuclear,40679870.0,250200000.0,6.150462132745262
2023,UT,natural gas,11834246.62,729200000.0,61.617779603109206
2023,UT,petroleum,29284.54,7900000.0,269.7669145562812
2023,VA,all coal products,1415026.92,78400000.0,55.405306352758295
2023,VA,natural gas,50604693.760000005,1240600000.0,24.51551245194216
2023,VA,nuclear,29662935.0,182600000.0,6.155830500252251
2023,VA,petroleum,134545.48,25200000.0,187.2972618626802
2023,VT,natural gas,1263.7,0.0,0.0
2023,VT,petroleum,2610.64,700000.0,268.13348450954555
2023,WA,all coal products,4162607.29,182200000.0,43.77064356700341
2023,WA,nuclear,8435018.0,57700000.0,6.840530749311975
2023,WI,natural gas,25621193.98,730900000.0,28.527163900735587
2023,WV,natural gas,3679657.7,64599999.99999999,17.555980818541897
2023,WY,natural gas,2129478.19,103700000.0,48.6973759519932
